ResponseId,Duration (in seconds),PROLIFIC_PID,num_counterfactuals,info,CF,bias,agent-CF,acra_assigned,acra_display_order,factual_only_traj_display_order,traj_number,Alex_rating,AP5_rating,confidence,BFxCH_Alex_rating_traj,BFxCH_AP5_rating_traj,BFxCH_agreement,HPxCH_Alex_rating_traj,HPxCH_AP5_rating_traj,HPxCH_agreement,HPxTR_Alex_rating_traj,HPxTR_AP5_rating_traj,HPxTR_agreement,TRxCH_Alex_rating_traj,TRxCH_AP5_rating_traj,TRxCH_agreement,TRxTR_Alex_rating_traj,TRxTR_AP5_rating_traj,TRxTR_agreement,trajectory,"Please explain whether you found the wording of the questions to be clear, or you found anything else to be unclear in this survey.","If you have any other comments or any questions, please let us know here.",What is your age?,Which political party do you identify with: - Selected Choice,Which political party do you identify with: - Other (please specify): - Text,Do you identify as: - Selected Choice,Do you identify as: - Other (please specify): - Text,In what type of community do you live? (Check all that apply): - Selected Choice,In what type of community do you live? (Check all that apply): - Other (please specify): - Text,"50 States, D.C. and Puerto Rico",What is the highest level of school you have completed or the highest degree you have received?,Do you identify as:,Which religion do you practice? - Selected Choice,Which religion do you practice? - Some other religion (please specify): - Text
R_3eG7ysnPZNgg9ON,960,67618eed7ae5d64ffd014b50,1,partial,1-CF,none,1,BFxCH,factual-cf-agent1-partial-biased_none-HPxTR-questions|FL_263|factual-cf-agent1-partial-biased_none-TRxTR-questions|factual-cf-agent1-partial-biased_none-BFxCH-questions|factual-cf-agent1-partial-biased_none-TRxCH-questions|factual-cf-agent1-partial-biased_none-HPxCH-questions,,traj-624,Low Responsibility,High Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,624,Yes everything was clear,,34,Republican Party,,Female,,City or urban community,,North Carolina,Bachelor degree,White,Catholicism,
R_3eG7ysnPZNgg9ON,960,67618eed7ae5d64ffd014b50,1,partial,1-CF,none,1,TRxCH,factual-cf-agent1-partial-biased_none-HPxTR-questions|FL_263|factual-cf-agent1-partial-biased_none-TRxTR-questions|factual-cf-agent1-partial-biased_none-BFxCH-questions|factual-cf-agent1-partial-biased_none-TRxCH-questions|factual-cf-agent1-partial-biased_none-HPxCH-questions,,traj-184-1,Low Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,184,Yes everything was clear,,35,Republican Party,,Female,,City or urban community,,North Carolina,Bachelor degree,White,Catholicism,
R_3eG7ysnPZNgg9ON,960,67618eed7ae5d64ffd014b50,1,partial,1-CF,none,1,HPxCH,factual-cf-agent1-partial-biased_none-HPxTR-questions|FL_263|factual-cf-agent1-partial-biased_none-TRxTR-questions|factual-cf-agent1-partial-biased_none-BFxCH-questions|factual-cf-agent1-partial-biased_none-TRxCH-questions|factual-cf-agent1-partial-biased_none-HPxCH-questions,,traj-97,High Responsibility,Medium Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,97,Yes everything was clear,,36,Republican Party,,Female,,City or urban community,,North Carolina,Bachelor degree,White,Catholicism,
R_7aHEEJIaDgFBgBP,1757,67f8e67414e2185fcc06fdb0,1,partial,1-CF,none,0,HPxTR,factual-cf-agent0-partial-biased_none-HPxTR-questions|FL_253|factual-cf-agent0-partial-biased_none-TRxTR-questions|factual-cf-agent0-partial-biased_none-TRxCH-questions|factual-cf-agent0-partial-biased_none-BFxCH-questions|factual-cf-agent0-partial-biased_none-HPxCH-questions,,traj-775,Low Responsibility,Medium Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,775,the wordings were clear,no further comments. Thanks,21,Republican Party,,Male,,Suburban community,,Virginia,Bachelor degree,Black or African-American,Protestantism,
R_7aHEEJIaDgFBgBP,1757,67f8e67414e2185fcc06fdb0,1,partial,1-CF,none,0,TRxTR,factual-cf-agent0-partial-biased_none-HPxTR-questions|FL_253|factual-cf-agent0-partial-biased_none-TRxTR-questions|factual-cf-agent0-partial-biased_none-TRxCH-questions|factual-cf-agent0-partial-biased_none-BFxCH-questions|factual-cf-agent0-partial-biased_none-HPxCH-questions,,traj-9,Medium Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,9,the wordings were clear,no further comments. Thanks,22,Republican Party,,Male,,Suburban community,,Virginia,Bachelor degree,Black or African-American,Protestantism,
R_7aHEEJIaDgFBgBP,1757,67f8e67414e2185fcc06fdb0,1,partial,1-CF,none,0,TRxCH,factual-cf-agent0-partial-biased_none-HPxTR-questions|FL_253|factual-cf-agent0-partial-biased_none-TRxTR-questions|factual-cf-agent0-partial-biased_none-TRxCH-questions|factual-cf-agent0-partial-biased_none-BFxCH-questions|factual-cf-agent0-partial-biased_none-HPxCH-questions,,traj-132,Low Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,132,the wordings were clear,no further comments. Thanks,23,Republican Party,,Male,,Suburban community,,Virginia,Bachelor degree,Black or African-American,Protestantism,
R_7aHEEJIaDgFBgBP,1757,67f8e67414e2185fcc06fdb0,1,partial,1-CF,none,0,BFxCH,factual-cf-agent0-partial-biased_none-HPxTR-questions|FL_253|factual-cf-agent0-partial-biased_none-TRxTR-questions|factual-cf-agent0-partial-biased_none-TRxCH-questions|factual-cf-agent0-partial-biased_none-BFxCH-questions|factual-cf-agent0-partial-biased_none-HPxCH-questions,,traj-864-1,Low Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,864,the wordings were clear,no further comments. Thanks,24,Republican Party,,Male,,Suburban community,,Virginia,Bachelor degree,Black or African-American,Protestantism,
R_7aHEEJIaDgFBgBP,1757,67f8e67414e2185fcc06fdb0,1,partial,1-CF,none,0,HPxCH,factual-cf-agent0-partial-biased_none-HPxTR-questions|FL_253|factual-cf-agent0-partial-biased_none-TRxTR-questions|factual-cf-agent0-partial-biased_none-TRxCH-questions|factual-cf-agent0-partial-biased_none-BFxCH-questions|factual-cf-agent0-partial-biased_none-HPxCH-questions,,traj-134,Medium Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,134,the wordings were clear,no further comments. Thanks,25,Republican Party,,Male,,Suburban community,,Virginia,Bachelor degree,Black or African-American,Protestantism,
R_18Uj2MBpasih9hT,1041,67eecbd7a0c98bad9a91d0c0,0,partial,factual,0,none,TRxTR,factual-partial-biased_0-TRxTR-questions|FL_280|factual-partial-biased_0-HPxCH-questions|factual-partial-biased_0-TRxCH-questions|factual-partial-biased_0-HPxTR-questions|factual-partial-biased_0-BFxCH-questions,,traj-875,Medium Responsibility,High Responsibility,High confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,875,"The questions are well-structured and easy to understand. They clearly ask respondents to assess the degree of responsibility each player (Alex and AP-5) had in Team A's loss. The use of a Likert scale (Low, Medium, High) for both players allows for nuanced responses. Additionally, the inclusion of a confidence level scale (Low, Medium, High) is a thoughtful touch, as it provides insight into the respondent's certainty regarding their assessments.",Excellent.,36,Democratic Party,,Female,,City or urban community,,Florida,Bachelor degree,White,Other Christian denomination,
R_18Uj2MBpasih9hT,1041,67eecbd7a0c98bad9a91d0c0,0,partial,factual,0,none,HPxCH,factual-partial-biased_0-TRxTR-questions|FL_280|factual-partial-biased_0-HPxCH-questions|factual-partial-biased_0-TRxCH-questions|factual-partial-biased_0-HPxTR-questions|factual-partial-biased_0-BFxCH-questions,,traj-732,Low Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,0.5,1,1,0,732,"The questions are well-structured and easy to understand. They clearly ask respondents to assess the degree of responsibility each player (Alex and AP-5) had in Team A's loss. The use of a Likert scale (Low, Medium, High) for both players allows for nuanced responses. Additionally, the inclusion of a confidence level scale (Low, Medium, High) is a thoughtful touch, as it provides insight into the respondent's certainty regarding their assessments.",Excellent.,37,Democratic Party,,Female,,City or urban community,,Florida,Bachelor degree,White,Other Christian denomination,
R_18Uj2MBpasih9hT,1041,67eecbd7a0c98bad9a91d0c0,0,partial,factual,0,none,TRxCH,factual-partial-biased_0-TRxTR-questions|FL_280|factual-partial-biased_0-HPxCH-questions|factual-partial-biased_0-TRxCH-questions|factual-partial-biased_0-HPxTR-questions|factual-partial-biased_0-BFxCH-questions,,traj-55-1,Medium Responsibility,High Responsibility,High confidence,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,55,"The questions are well-structured and easy to understand. They clearly ask respondents to assess the degree of responsibility each player (Alex and AP-5) had in Team A's loss. The use of a Likert scale (Low, Medium, High) for both players allows for nuanced responses. Additionally, the inclusion of a confidence level scale (Low, Medium, High) is a thoughtful touch, as it provides insight into the respondent's certainty regarding their assessments.",Excellent.,38,Democratic Party,,Female,,City or urban community,,Florida,Bachelor degree,White,Other Christian denomination,
R_18Uj2MBpasih9hT,1041,67eecbd7a0c98bad9a91d0c0,0,partial,factual,0,none,HPxTR,factual-partial-biased_0-TRxTR-questions|FL_280|factual-partial-biased_0-HPxCH-questions|factual-partial-biased_0-TRxCH-questions|factual-partial-biased_0-HPxTR-questions|factual-partial-biased_0-BFxCH-questions,,traj-383,Medium Responsibility,High Responsibility,High confidence,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,383,"The questions are well-structured and easy to understand. They clearly ask respondents to assess the degree of responsibility each player (Alex and AP-5) had in Team A's loss. The use of a Likert scale (Low, Medium, High) for both players allows for nuanced responses. Additionally, the inclusion of a confidence level scale (Low, Medium, High) is a thoughtful touch, as it provides insight into the respondent's certainty regarding their assessments.",Excellent.,39,Democratic Party,,Female,,City or urban community,,Florida,Bachelor degree,White,Other Christian denomination,
R_18Uj2MBpasih9hT,1041,67eecbd7a0c98bad9a91d0c0,0,partial,factual,0,none,BFxCH,factual-partial-biased_0-TRxTR-questions|FL_280|factual-partial-biased_0-HPxCH-questions|factual-partial-biased_0-TRxCH-questions|factual-partial-biased_0-HPxTR-questions|factual-partial-biased_0-BFxCH-questions,,traj-112,High Responsibility,Medium Responsibility,High confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,112,"The questions are well-structured and easy to understand. They clearly ask respondents to assess the degree of responsibility each player (Alex and AP-5) had in Team A's loss. The use of a Likert scale (Low, Medium, High) for both players allows for nuanced responses. Additionally, the inclusion of a confidence level scale (Low, Medium, High) is a thoughtful touch, as it provides insight into the respondent's certainty regarding their assessments.",Excellent.,40,Democratic Party,,Female,,City or urban community,,Florida,Bachelor degree,White,Other Christian denomination,
R_8iL57UVzl4cnWAq,2048,67f3e82ff9d45a61c19aff4e,1,partial,1-CF,both,1,TRxCH,factual-cf-agent1-partial-biased_both-TRxCH-questions|FL_262|factual-cf-agent1-partial-biased_both-HPxTR-questions|factual-cf-agent1-partial-biased_both-HPxCH-questions|factual-cf-agent1-partial-biased_both-TRxTR-questions|factual-cf-agent1-partial-biased_both-BFxCH-questions,,traj-892-1,High Responsibility,Low Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,892,the questions were clear,It was an engaging study.,26,Independent,,Female,,Suburban community,,California,Bachelor degree,Black or African-American,Protestantism,
R_8iL57UVzl4cnWAq,2048,67f3e82ff9d45a61c19aff4e,1,partial,1-CF,both,1,HPxTR,factual-cf-agent1-partial-biased_both-TRxCH-questions|FL_262|factual-cf-agent1-partial-biased_both-HPxTR-questions|factual-cf-agent1-partial-biased_both-HPxCH-questions|factual-cf-agent1-partial-biased_both-TRxTR-questions|factual-cf-agent1-partial-biased_both-BFxCH-questions,,traj-345-2,Low Responsibility,Low Responsibility,Medium confidence,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,345,the questions were clear,It was an engaging study.,27,Independent,,Female,,Suburban community,,California,Bachelor degree,Black or African-American,Protestantism,
R_8iL57UVzl4cnWAq,2048,67f3e82ff9d45a61c19aff4e,1,partial,1-CF,both,1,HPxCH,factual-cf-agent1-partial-biased_both-TRxCH-questions|FL_262|factual-cf-agent1-partial-biased_both-HPxTR-questions|factual-cf-agent1-partial-biased_both-HPxCH-questions|factual-cf-agent1-partial-biased_both-TRxTR-questions|factual-cf-agent1-partial-biased_both-BFxCH-questions,,traj-384,Medium Responsibility,Medium Responsibility,Medium confidence,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,384,the questions were clear,It was an engaging study.,28,Independent,,Female,,Suburban community,,California,Bachelor degree,Black or African-American,Protestantism,
R_8iL57UVzl4cnWAq,2048,67f3e82ff9d45a61c19aff4e,1,partial,1-CF,both,1,TRxTR,factual-cf-agent1-partial-biased_both-TRxCH-questions|FL_262|factual-cf-agent1-partial-biased_both-HPxTR-questions|factual-cf-agent1-partial-biased_both-HPxCH-questions|factual-cf-agent1-partial-biased_both-TRxTR-questions|factual-cf-agent1-partial-biased_both-BFxCH-questions,,traj-234,Low Responsibility,Low Responsibility,Medium confidence,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,234,the questions were clear,It was an engaging study.,29,Independent,,Female,,Suburban community,,California,Bachelor degree,Black or African-American,Protestantism,
R_8iL57UVzl4cnWAq,2048,67f3e82ff9d45a61c19aff4e,1,partial,1-CF,both,1,BFxCH,factual-cf-agent1-partial-biased_both-TRxCH-questions|FL_262|factual-cf-agent1-partial-biased_both-HPxTR-questions|factual-cf-agent1-partial-biased_both-HPxCH-questions|factual-cf-agent1-partial-biased_both-TRxTR-questions|factual-cf-agent1-partial-biased_both-BFxCH-questions,,traj-627,High Responsibility,High Responsibility,High confidence,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,627,the questions were clear,It was an engaging study.,30,Independent,,Female,,Suburban community,,California,Bachelor degree,Black or African-American,Protestantism,
R_6aOQ6wo6DPIJBpT,838,678ca30842b3a8d014abb029,1,partial,1-CF,1,0,TRxCH,FL_251|factual-cf-agent0-partial-biased_1-TRxCH-questions|factual-cf-agent0-partial-biased_1-TRxTR-questions|factual-cf-agent0-partial-biased_1-HPxTR-questions|factual-cf-agent0-partial-biased_1-HPxCH-questions|factual-cf-agent0-partial-biased_1-BFxCH-questions,,traj-31,High Responsibility,High Responsibility,Medium confidence,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,31,I found the descriptors to be very clear.,,19,Independent,,Female,,City or urban community,,Texas,Some college but no degree,White,Catholicism,
R_6aOQ6wo6DPIJBpT,838,678ca30842b3a8d014abb029,1,partial,1-CF,1,0,TRxTR,FL_251|factual-cf-agent0-partial-biased_1-TRxCH-questions|factual-cf-agent0-partial-biased_1-TRxTR-questions|factual-cf-agent0-partial-biased_1-HPxTR-questions|factual-cf-agent0-partial-biased_1-HPxCH-questions|factual-cf-agent0-partial-biased_1-BFxCH-questions,,traj-881,Medium Responsibility,High Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,0.5,0.5,0.5,1,1,0.5,881,I found the descriptors to be very clear.,,20,Independent,,Female,,City or urban community,,Texas,Some college but no degree,White,Catholicism,
R_6aOQ6wo6DPIJBpT,838,678ca30842b3a8d014abb029,1,partial,1-CF,1,0,HPxTR,FL_251|factual-cf-agent0-partial-biased_1-TRxCH-questions|factual-cf-agent0-partial-biased_1-TRxTR-questions|factual-cf-agent0-partial-biased_1-HPxTR-questions|factual-cf-agent0-partial-biased_1-HPxCH-questions|factual-cf-agent0-partial-biased_1-BFxCH-questions,,traj-831,High Responsibility,High Responsibility,Medium confidence,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,831,I found the descriptors to be very clear.,,21,Independent,,Female,,City or urban community,,Texas,Some college but no degree,White,Catholicism,
R_6aOQ6wo6DPIJBpT,838,678ca30842b3a8d014abb029,1,partial,1-CF,1,0,HPxCH,FL_251|factual-cf-agent0-partial-biased_1-TRxCH-questions|factual-cf-agent0-partial-biased_1-TRxTR-questions|factual-cf-agent0-partial-biased_1-HPxTR-questions|factual-cf-agent0-partial-biased_1-HPxCH-questions|factual-cf-agent0-partial-biased_1-BFxCH-questions,,traj-106,Medium Responsibility,High Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,106,I found the descriptors to be very clear.,,22,Independent,,Female,,City or urban community,,Texas,Some college but no degree,White,Catholicism,
R_6aOQ6wo6DPIJBpT,838,678ca30842b3a8d014abb029,1,partial,1-CF,1,0,BFxCH,FL_251|factual-cf-agent0-partial-biased_1-TRxCH-questions|factual-cf-agent0-partial-biased_1-TRxTR-questions|factual-cf-agent0-partial-biased_1-HPxTR-questions|factual-cf-agent0-partial-biased_1-HPxCH-questions|factual-cf-agent0-partial-biased_1-BFxCH-questions,,traj-176,High Responsibility,High Responsibility,Medium confidence,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,176,I found the descriptors to be very clear.,,23,Independent,,Female,,City or urban community,,Texas,Some college but no degree,White,Catholicism,
R_55Yn0mxkATPfEl3,1173,6739407592ef0488baee7790,2,partial,2-CF,0,both,HPxTR,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions,,traj-49-2,Low Responsibility,High Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,49,the wording was clear,,36,Republican Party,,Female,,City or urban community,,California,Bachelor degree,Black or African-American,Catholicism,
R_55Yn0mxkATPfEl3,1173,6739407592ef0488baee7790,2,partial,2-CF,0,both,HPxCH,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions,,traj-567,Low Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,0.5,1,1,0,567,the wording was clear,,37,Republican Party,,Female,,City or urban community,,California,Bachelor degree,Black or African-American,Catholicism,
R_55Yn0mxkATPfEl3,1173,6739407592ef0488baee7790,2,partial,2-CF,0,both,BFxCH,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions,,traj-90,High Responsibility,Low Responsibility,High confidence,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,90,the wording was clear,,38,Republican Party,,Female,,City or urban community,,California,Bachelor degree,Black or African-American,Catholicism,
R_55Yn0mxkATPfEl3,1173,6739407592ef0488baee7790,2,partial,2-CF,0,both,TRxCH,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions,,traj-742-2,Medium Responsibility,Low Responsibility,High confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,742,the wording was clear,,39,Republican Party,,Female,,City or urban community,,California,Bachelor degree,Black or African-American,Catholicism,
R_55Yn0mxkATPfEl3,1173,6739407592ef0488baee7790,2,partial,2-CF,0,both,TRxTR,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions,,traj-111-1,High Responsibility,High Responsibility,Medium confidence,1,1,1,0.5,1,0.5,1,1,1,0.5,1,0.5,1,1,1,111,the wording was clear,,40,Republican Party,,Female,,City or urban community,,California,Bachelor degree,Black or African-American,Catholicism,
R_7ARt7SDNc6vF0Pv,826,5d337586669d96001cbbb059,1,partial,1-CF,0,1,HPxTR,factual-cf-agent1-partial-biased_0-HPxTR-questions|FL_260|factual-cf-agent1-partial-biased_0-BFxCH-questions|factual-cf-agent1-partial-biased_0-HPxCH-questions |factual-cf-agent1-partial-biased_0-TRxTR-questions|factual-cf-agent1-partial-biased_0-TRxCH-questions,,traj-31-3,Low Responsibility,Low Responsibility,Medium confidence,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,31,Wording was mostly clear.,Thanks for the opportunity.,31,Republican Party,,Male,,Suburban community,,West Virginia,"High school degree or equivalent (e.g., GED)",White,Other Christian denomination,
R_7ARt7SDNc6vF0Pv,826,5d337586669d96001cbbb059,1,partial,1-CF,0,1,BFxCH,factual-cf-agent1-partial-biased_0-HPxTR-questions|FL_260|factual-cf-agent1-partial-biased_0-BFxCH-questions|factual-cf-agent1-partial-biased_0-HPxCH-questions |factual-cf-agent1-partial-biased_0-TRxTR-questions|factual-cf-agent1-partial-biased_0-TRxCH-questions,,traj-956,Medium Responsibility,Low Responsibility,Medium confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,956,Wording was mostly clear.,Thanks for the opportunity.,32,Republican Party,,Male,,Suburban community,,West Virginia,"High school degree or equivalent (e.g., GED)",White,Other Christian denomination,
R_7ARt7SDNc6vF0Pv,826,5d337586669d96001cbbb059,1,partial,1-CF,0,1,HPxCH,factual-cf-agent1-partial-biased_0-HPxTR-questions|FL_260|factual-cf-agent1-partial-biased_0-BFxCH-questions|factual-cf-agent1-partial-biased_0-HPxCH-questions |factual-cf-agent1-partial-biased_0-TRxTR-questions|factual-cf-agent1-partial-biased_0-TRxCH-questions,,traj-901-1,Medium Responsibility,Low Responsibility,Medium confidence,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,901,Wording was mostly clear.,Thanks for the opportunity.,33,Republican Party,,Male,,Suburban community,,West Virginia,"High school degree or equivalent (e.g., GED)",White,Other Christian denomination,
R_7ARt7SDNc6vF0Pv,826,5d337586669d96001cbbb059,1,partial,1-CF,0,1,TRxTR,factual-cf-agent1-partial-biased_0-HPxTR-questions|FL_260|factual-cf-agent1-partial-biased_0-BFxCH-questions|factual-cf-agent1-partial-biased_0-HPxCH-questions |factual-cf-agent1-partial-biased_0-TRxTR-questions|factual-cf-agent1-partial-biased_0-TRxCH-questions,,traj-466,Medium Responsibility,Low Responsibility,Medium confidence,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,0.5,466,Wording was mostly clear.,Thanks for the opportunity.,34,Republican Party,,Male,,Suburban community,,West Virginia,"High school degree or equivalent (e.g., GED)",White,Other Christian denomination,
R_7ARt7SDNc6vF0Pv,826,5d337586669d96001cbbb059,1,partial,1-CF,0,1,TRxCH,factual-cf-agent1-partial-biased_0-HPxTR-questions|FL_260|factual-cf-agent1-partial-biased_0-BFxCH-questions|factual-cf-agent1-partial-biased_0-HPxCH-questions |factual-cf-agent1-partial-biased_0-TRxTR-questions|factual-cf-agent1-partial-biased_0-TRxCH-questions,,traj-659,Low Responsibility,Low Responsibility,Medium confidence,1,0.5,0,0.5,0.5,0,1,0.5,0,0.5,0.5,0,1,0.5,0,659,Wording was mostly clear.,Thanks for the opportunity.,35,Republican Party,,Male,,Suburban community,,West Virginia,"High school degree or equivalent (e.g., GED)",White,Other Christian denomination,
R_1g2qcnz5pRwxO15,1117,674d85bef40d1b17ddf0d80e,0,partial,factual,none,none,HPxTR,factual-partial-biased_none-HPxTR-questions|factual-partial-biased_none-TRxTR-questions|FL_283|factual-partial-biased_none-TRxCH-questions|factual-partial-biased_none-BFxCH-questions|factual-partial-biased_none-HPxCH-questions,,traj-208,Low Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,208,no,no,32,Republican Party,,Male,,City or urban community,,California,Bachelor degree,White,Protestantism,
R_1g2qcnz5pRwxO15,1117,674d85bef40d1b17ddf0d80e,0,partial,factual,none,none,TRxTR,factual-partial-biased_none-HPxTR-questions|factual-partial-biased_none-TRxTR-questions|FL_283|factual-partial-biased_none-TRxCH-questions|factual-partial-biased_none-BFxCH-questions|factual-partial-biased_none-HPxCH-questions,,traj-35,Medium Responsibility,Medium Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,1,1,1,0,35,no,no,33,Republican Party,,Male,,City or urban community,,California,Bachelor degree,White,Protestantism,
R_1g2qcnz5pRwxO15,1117,674d85bef40d1b17ddf0d80e,0,partial,factual,none,none,TRxCH,factual-partial-biased_none-HPxTR-questions|factual-partial-biased_none-TRxTR-questions|FL_283|factual-partial-biased_none-TRxCH-questions|factual-partial-biased_none-BFxCH-questions|factual-partial-biased_none-HPxCH-questions,,traj-44,High Responsibility,Medium Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,44,no,no,34,Republican Party,,Male,,City or urban community,,California,Bachelor degree,White,Protestantism,
R_1g2qcnz5pRwxO15,1117,674d85bef40d1b17ddf0d80e,0,partial,factual,none,none,BFxCH,factual-partial-biased_none-HPxTR-questions|factual-partial-biased_none-TRxTR-questions|FL_283|factual-partial-biased_none-TRxCH-questions|factual-partial-biased_none-BFxCH-questions|factual-partial-biased_none-HPxCH-questions,,traj-274,Medium Responsibility,High Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,274,no,no,35,Republican Party,,Male,,City or urban community,,California,Bachelor degree,White,Protestantism,
R_1g2qcnz5pRwxO15,1117,674d85bef40d1b17ddf0d80e,0,partial,factual,none,none,HPxCH,factual-partial-biased_none-HPxTR-questions|factual-partial-biased_none-TRxTR-questions|FL_283|factual-partial-biased_none-TRxCH-questions|factual-partial-biased_none-BFxCH-questions|factual-partial-biased_none-HPxCH-questions,,traj-255,High Responsibility,Low Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,255,no,no,36,Republican Party,,Male,,City or urban community,,California,Bachelor degree,White,Protestantism,
R_1Pp9gkpFZurYbut,1454,5a5479b4ac56240001537ffa,0,full,factual,both,none, ,factual-full-biased_both-questions,256|QID807|471|QID808|454|QID809|167-1|QID810|972|QID811,256,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,256,everything was clear,,36,Democratic Party,,Female,,Suburban community,,Virginia,Graduate degree,Black or African-American,Other Christian denomination,
R_1Pp9gkpFZurYbut,1454,5a5479b4ac56240001537ffa,0,full,factual,both,none, ,factual-full-biased_both-questions,256|QID807|471|QID808|454|QID809|167-1|QID810|972|QID811,471,Medium Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,471,everything was clear,,37,Democratic Party,,Female,,Suburban community,,Virginia,Graduate degree,Black or African-American,Other Christian denomination,
